"order_id","customer_id","product_name","region","customer_segment","order_date","last_update_unix","units_sold","unit_price","notes","last_update","notes_clean","revenue","month"
100151,4884,Keyboard,West,Home Office,2023-01-06 00:00:00.000,1673301600,10,415.94,Call customer before delivery @@@,2023-01-09 22:00:00.000,Call customer before delivery ,4159.4,"2023-01"
100152,1031,Headphones,West,Corporate,2023-02-08 00:00:00.000,1675980000,6,143.55,Customer requested fast shipping!!!,2023-02-09 22:00:00.000,Customer requested fast shipping,861.3000000000001,"2023-02"
100153,2023,Monitor,South,Corporate,2024-03-15 00:00:00.000,1710712800,18,995.19,Leave package at door ###,2024-03-17 22:00:00.000,Leave package at door ,17913.420000000002,"2024-03"
100154,3505,Keyboard,East,Consumer,2023-01-31 00:00:00.000,1675202400,1,846.83,VIP customer order $$$,2023-01-31 22:00:00.000,VIP customer order ,846.83,"2023-01"
100155,4002,Mouse,West,Corporate,2024-06-19 00:00:00.000,1719007200,14,322.12,Urgent order!!!,2024-06-21 22:00:00.000,Urgent order,4509.68,"2024-06"
100156,3984,Printer,West,Home Office,2024-08-21 00:00:00.000,1724364000,18,26.7,VIP customer order $$$,2024-08-22 22:00:00.000,VIP customer order ,480.59999999999997,"2024-08"
100157,1757,Mouse,West,Consumer,2024-01-02 00:00:00.000,1704405600,8,429.86,Late delivery #complaint,2024-01-04 22:00:00.000,Late delivery complaint,3438.88,"2024-01"
100158,3143,Laptop,Central,Consumer,2024-07-11 00:00:00.000,1720908000,5,889.72,Leave package at door ###,2024-07-13 22:00:00.000,Leave package at door ,4448.6,"2024-07"
100159,2148,Phone,North,Home Office,2024-09-13 00:00:00.000,1726437600,7,996.99,Gift-wrap requested @ checkout,2024-09-15 22:00:00.000,Giftwrap requested  checkout,6978.93,"2024-09"
100160,2397,Mouse,North,Home Office,2024-07-13 00:00:00.000,1720908000,18,70.71,Leave package at door ###,2024-07-13 22:00:00.000,Leave package at door ,1272.78,"2024-07"
100161,2378,Monitor,Central,Corporate,2023-10-02 00:00:00.000,1696197600,18,860.34,Late delivery #complaint,2023-10-01 22:00:00.000,Late delivery complaint,15486.12,"2023-10"
100162,2246,Keyboard,North,Home Office,2023-10-26 00:00:00.000,1698530400,13,647.35,VIP customer order $$$,2023-10-28 22:00:00.000,VIP customer order ,8415.550000000001,"2023-10"
100163,1944,Headphones,East,Consumer,2023-01-14 00:00:00.000,1673733600,5,163.67,Leave package at door ###,2023-01-14 22:00:00.000,Leave package at door ,818.3499999999999,"2023-01"
100164,1373,Router,North,Corporate,2024-06-26 00:00:00.000,1719698400,9,46.82,Leave package at door ###,2024-06-29 22:00:00.000,Leave package at door ,421.38,"2024-06"
100165,3352,Monitor,Central,Home Office,2024-11-18 00:00:00.000,1732312800,13,15.88,Late delivery #complaint,2024-11-22 22:00:00.000,Late delivery complaint,206.44,"2024-11"
100166,1275,Mouse,South,Consumer,2023-01-27 00:00:00.000,1675029600,11,1764.49,Customer requested fast shipping!!!,2023-01-29 22:00:00.000,Customer requested fast shipping,19409.39,"2023-01"
100167,4893,Phone,East,Corporate,2023-07-04 00:00:00.000,1688680800,2,1372.58,Call customer before delivery @@@,2023-07-06 22:00:00.000,Call customer before delivery ,2745.16,"2023-07"
100168,1645,Tablet,East,Home Office,2023-12-02 00:00:00.000,1701468000,16,778.74,Urgent order!!!,2023-12-01 22:00:00.000,Urgent order,12459.84,"2023-12"
100169,2163,Phone,North,Corporate,2023-04-27 00:00:00.000,1682632800,7,844.09,Urgent order!!!,2023-04-27 22:00:00.000,Urgent order,5908.63,"2023-04"
100170,3421,Monitor,East,Corporate,2023-11-17 00:00:00.000,1700431200,20,1008.7,Handle with care!!!,2023-11-19 22:00:00.000,Handle with care,20174.0,"2023-11"
100171,3600,Phone,South,Consumer,2023-07-23 00:00:00.000,1690149600,2,339.79,Urgent order!!!,2023-07-23 22:00:00.000,Urgent order,679.58,"2023-07"
100172,4565,Keyboard,South,Consumer,2023-04-14 00:00:00.000,1681596000,12,1341.06,Handle with care!!!,2023-04-15 22:00:00.000,Handle with care,16092.72,"2023-04"
100173,1251,Headphones,West,Consumer,2024-10-25 00:00:00.000,1730239200,14,765.7,Call customer before delivery @@@,2024-10-29 22:00:00.000,Call customer before delivery ,10719.800000000001,"2024-10"
100174,1785,Phone,North,Corporate,2023-03-28 00:00:00.000,1680127200,2,1318.18,Call customer before delivery @@@,2023-03-29 22:00:00.000,Call customer before delivery ,2636.36,"2023-03"
100175,4870,Tablet,West,Home Office,2023-05-12 00:00:00.000,1684274400,3,743.15,Gift-wrap requested @ checkout,2023-05-16 22:00:00.000,Giftwrap requested  checkout,2229.45,"2023-05"
100176,2472,Phone,North,Home Office,2023-07-24 00:00:00.000,1690581600,7,1798.22,Handle with care!!!,2023-07-28 22:00:00.000,Handle with care,12587.54,"2023-07"
100177,3466,Keyboard,West,Corporate,2023-01-17 00:00:00.000,1674338400,10,1352.74,Handle with care!!!,2023-01-21 22:00:00.000,Handle with care,13527.4,"2023-01"
100178,3028,Camera,East,Consumer,2024-05-14 00:00:00.000,1715637600,6,1184.88,Leave package at door ###,2024-05-13 22:00:00.000,Leave package at door ,7109.280000000001,"2024-05"
100179,3057,Phone,East,Home Office,2023-03-26 00:00:00.000,1680213600,2,1982.06,Leave package at door ###,2023-03-30 22:00:00.000,Leave package at door ,3964.12,"2023-03"
100180,3340,Tablet,East,Home Office,2024-05-13 00:00:00.000,1715551200,16,264.68,Customer requested fast shipping!!!,2024-05-12 22:00:00.000,Customer requested fast shipping,4234.88,"2024-05"
100181,4482,Camera,Central,Corporate,2024-09-12 00:00:00.000,1726264800,5,1869.1,Late delivery #complaint,2024-09-13 22:00:00.000,Late delivery complaint,9345.5,"2024-09"
100182,1843,Headphones,West,Consumer,2023-07-28 00:00:00.000,1690840800,4,93.1,Fragile item ***,2023-07-31 22:00:00.000,Fragile item ,372.4,"2023-07"
100183,4719,Headphones,East,Consumer,2023-05-09 00:00:00.000,1683669600,18,715.43,Customer requested fast shipping!!!,2023-05-09 22:00:00.000,Customer requested fast shipping,12877.74,"2023-05"
100184,1951,Router,East,Corporate,2024-06-24 00:00:00.000,1719180000,8,1369.82,Special discount applied %,2024-06-23 22:00:00.000,Special discount applied ,10958.56,"2024-06"
100185,3460,Monitor,Central,Home Office,2024-05-03 00:00:00.000,1715032800,17,661.95,Gift-wrap requested @ checkout,2024-05-06 22:00:00.000,Giftwrap requested  checkout,11253.150000000001,"2024-05"
100186,1054,Mouse,East,Corporate,2024-10-28 00:00:00.000,1730066400,9,1131.96,Handle with care!!!,2024-10-27 22:00:00.000,Handle with care,10187.64,"2024-10"
100187,4687,Mouse,East,Corporate,2023-04-01 00:00:00.000,1680559200,16,1481.84,Call customer before delivery @@@,2023-04-03 22:00:00.000,Call customer before delivery ,23709.44,"2023-04"
100188,1608,Monitor,North,Home Office,2023-03-13 00:00:00.000,1679090400,14,1582.81,Late delivery #complaint,2023-03-17 22:00:00.000,Late delivery complaint,22159.34,"2023-03"
100189,3075,Mouse,North,Corporate,2023-08-11 00:00:00.000,1692050400,1,1868.28,Gift-wrap requested @ checkout,2023-08-14 22:00:00.000,Giftwrap requested  checkout,1868.28,"2023-08"
100190,1992,Phone,West,Consumer,2023-05-14 00:00:00.000,1684188000,9,78.76,Fragile item ***,2023-05-15 22:00:00.000,Fragile item ,708.84,"2023-05"
100191,4052,Monitor,East,Consumer,2023-04-02 00:00:00.000,1680386400,14,1827.17,Gift-wrap requested @ checkout,2023-04-01 22:00:00.000,Giftwrap requested  checkout,25580.38,"2023-04"
100192,3219,Headphones,South,Corporate,2024-05-29 00:00:00.000,1717279200,18,537.22,Special discount applied %,2024-06-01 22:00:00.000,Special discount applied ,9669.960000000001,"2024-05"
100193,2021,Mouse,Central,Corporate,2024-09-20 00:00:00.000,1726783200,9,1412.62,Urgent order!!!,2024-09-19 22:00:00.000,Urgent order,12713.579999999998,"2024-09"
100194,3134,Laptop,North,Corporate,2023-08-02 00:00:00.000,1691100000,12,614.4,VIP customer order $$$,2023-08-03 22:00:00.000,VIP customer order ,7372.799999999999,"2023-08"
100195,2424,Laptop,Central,Corporate,2024-10-03 00:00:00.000,1728079200,8,28.74,Urgent order!!!,2024-10-04 22:00:00.000,Urgent order,229.92,"2024-10"
100196,3588,Mouse,Central,Home Office,2023-05-03 00:00:00.000,1683324000,4,976.19,Handle with care!!!,2023-05-05 22:00:00.000,Handle with care,3904.76,"2023-05"
100197,3824,Camera,Central,Home Office,2023-06-11 00:00:00.000,1686866400,20,1441.48,VIP customer order $$$,2023-06-15 22:00:00.000,VIP customer order ,28829.6,"2023-06"
100198,3814,Mouse,West,Consumer,2024-10-20 00:00:00.000,1729548000,17,89.1,Special discount applied %,2024-10-21 22:00:00.000,Special discount applied ,1514.6999999999998,"2024-10"
100199,4978,Tablet,North,Home Office,2024-02-29 00:00:00.000,1709244000,3,1392.53,Gift-wrap requested @ checkout,2024-02-29 22:00:00.000,Giftwrap requested  checkout,4177.59,"2024-02"
100200,3104,Laptop,North,Home Office,2023-12-24 00:00:00.000,1703800800,10,606.72,Fragile item ***,2023-12-28 22:00:00.000,Fragile item ,6067.200000000001,"2023-12"
100201,3317,Printer,West,Corporate,2023-11-16 00:00:00.000,1700085600,19,210.59,Leave package at door ###,2023-11-15 22:00:00.000,Leave package at door ,4001.21,"2023-11"
100202,2018,Phone,Central,Corporate,2023-04-01 00:00:00.000,1680645600,15,969.85,Call customer before delivery @@@,2023-04-04 22:00:00.000,Call customer before delivery ,14547.75,"2023-04"
100203,2121,Camera,East,Corporate,2024-02-02 00:00:00.000,1706997600,9,202.62,Leave package at door ###,2024-02-03 22:00:00.000,Leave package at door ,1823.58,"2024-02"
100204,4151,Tablet,Central,Consumer,2024-08-17 00:00:00.000,1723845600,1,1248.53,Late delivery #complaint,2024-08-16 22:00:00.000,Late delivery complaint,1248.53,"2024-08"
100205,2149,Tablet,Central,Consumer,2024-12-16 00:00:00.000,1734645600,5,998.1,VIP customer order $$$,2024-12-19 22:00:00.000,VIP customer order ,4990.5,"2024-12"
100206,2885,Laptop,South,Home Office,2024-07-18 00:00:00.000,1721512800,17,227.69,Urgent order!!!,2024-07-20 22:00:00.000,Urgent order,3870.73,"2024-07"
100207,3150,Printer,Central,Home Office,2024-05-05 00:00:00.000,1715205600,2,998.34,Call customer before delivery @@@,2024-05-08 22:00:00.000,Call customer before delivery ,1996.68,"2024-05"
100208,1188,Monitor,Central,Consumer,2023-05-26 00:00:00.000,1685052000,11,1981.81,Late delivery #complaint,2023-05-25 22:00:00.000,Late delivery complaint,21799.91,"2023-05"
100209,2630,Headphones,North,Corporate,2023-07-04 00:00:00.000,1688853600,11,1404.62,Late delivery #complaint,2023-07-08 22:00:00.000,Late delivery complaint,15450.82,"2023-07"
100210,1300,Headphones,North,Consumer,2024-08-15 00:00:00.000,1724018400,3,913.12,Urgent order!!!,2024-08-18 22:00:00.000,Urgent order,2739.36,"2024-08"
100211,2592,Monitor,Central,Consumer,2024-04-01 00:00:00.000,1712354400,2,1412.68,VIP customer order $$$,2024-04-05 22:00:00.000,VIP customer order ,2825.36,"2024-04"
100212,1660,Printer,Central,Home Office,2024-06-05 00:00:00.000,1717884000,4,565.18,Handle with care!!!,2024-06-08 22:00:00.000,Handle with care,2260.72,"2024-06"
100213,3642,Keyboard,North,Consumer,2024-10-23 00:00:00.000,1730066400,4,265.65,Call customer before delivery @@@,2024-10-27 22:00:00.000,Call customer before delivery ,1062.6,"2024-10"
100214,4371,Camera,Central,Corporate,2024-01-10 00:00:00.000,1705269600,4,915.8,Special discount applied %,2024-01-14 22:00:00.000,Special discount applied ,3663.2,"2024-01"
100215,1844,Laptop,East,Corporate,2024-02-08 00:00:00.000,1707688800,16,1567.98,Handle with care!!!,2024-02-11 22:00:00.000,Handle with care,25087.68,"2024-02"
100216,3718,Laptop,Central,Corporate,2023-10-31 00:00:00.000,1698703200,9,1852.41,Late delivery #complaint,2023-10-30 22:00:00.000,Late delivery complaint,16671.690000000002,"2023-10"
100217,2276,Router,West,Consumer,2023-05-14 00:00:00.000,1684188000,15,1040.23,Call customer before delivery @@@,2023-05-15 22:00:00.000,Call customer before delivery ,15603.45,"2023-05"
100218,3346,Keyboard,West,Consumer,2024-08-19 00:00:00.000,1724450400,5,747.83,Fragile item ***,2024-08-23 22:00:00.000,Fragile item ,3739.15,"2024-08"
100219,3747,Headphones,Central,Corporate,2024-05-11 00:00:00.000,1715378400,20,1984.52,Urgent order!!!,2024-05-10 22:00:00.000,Urgent order,39690.4,"2024-05"
100220,2178,Router,West,Consumer,2023-09-12 00:00:00.000,1694556000,2,80.93,Gift-wrap requested @ checkout,2023-09-12 22:00:00.000,Giftwrap requested  checkout,161.86,"2023-09"
100221,2530,Router,West,Corporate,2023-11-17 00:00:00.000,1700517600,17,605.18,Late delivery #complaint,2023-11-20 22:00:00.000,Late delivery complaint,10288.06,"2023-11"
100222,4882,Phone,North,Corporate,2024-01-15 00:00:00.000,1705615200,6,167.52,Handle with care!!!,2024-01-18 22:00:00.000,Handle with care,1005.1200000000001,"2024-01"
100223,4119,Headphones,North,Corporate,2023-08-24 00:00:00.000,1693260000,18,1835.26,Leave package at door ###,2023-08-28 22:00:00.000,Leave package at door ,33034.68,"2023-08"
100224,1250,Camera,Central,Home Office,2024-04-14 00:00:00.000,1713391200,5,1885.6,Urgent order!!!,2024-04-17 22:00:00.000,Urgent order,9428.0,"2024-04"
100225,2205,Mouse,East,Home Office,2023-06-24 00:00:00.000,1687730400,7,1363.39,Fragile item ***,2023-06-25 22:00:00.000,Fragile item ,9543.730000000001,"2023-06"
100226,1866,Mouse,Central,Home Office,2023-02-06 00:00:00.000,1675807200,15,1823.18,Handle with care!!!,2023-02-07 22:00:00.000,Handle with care,27347.7,"2023-02"
100227,2047,Headphones,Central,Home Office,2024-04-15 00:00:00.000,1713391200,8,761.58,Fragile item ***,2024-04-17 22:00:00.000,Fragile item ,6092.64,"2024-04"
100228,1663,Router,Central,Home Office,2024-08-19 00:00:00.000,1724191200,8,1840.03,Urgent order!!!,2024-08-20 22:00:00.000,Urgent order,14720.24,"2024-08"
100229,3438,Phone,West,Home Office,2024-02-21 00:00:00.000,1708725600,4,1327.71,Fragile item ***,2024-02-23 22:00:00.000,Fragile item ,5310.84,"2024-02"
100230,1082,Tablet,South,Consumer,2023-06-22 00:00:00.000,1687384800,2,847.62,Leave package at door ###,2023-06-21 22:00:00.000,Leave package at door ,1695.24,"2023-06"
100231,2666,Mouse,North,Corporate,2024-10-26 00:00:00.000,1729980000,4,343.4,Late delivery #complaint,2024-10-26 22:00:00.000,Late delivery complaint,1373.6,"2024-10"
100232,1965,Monitor,West,Home Office,2024-11-27 00:00:00.000,1732658400,14,1526.3,Customer requested fast shipping!!!,2024-11-26 22:00:00.000,Customer requested fast shipping,21368.2,"2024-11"
100233,3786,Phone,East,Consumer,2023-08-25 00:00:00.000,1693173600,16,795.24,Handle with care!!!,2023-08-27 22:00:00.000,Handle with care,12723.84,"2023-08"
100234,1081,Laptop,West,Corporate,2024-08-24 00:00:00.000,1724536800,4,442.94,Customer requested fast shipping!!!,2024-08-24 22:00:00.000,Customer requested fast shipping,1771.76,"2024-08"
100235,3761,Monitor,Central,Corporate,2023-11-19 00:00:00.000,1700604000,3,1729.31,Gift-wrap requested @ checkout,2023-11-21 22:00:00.000,Giftwrap requested  checkout,5187.93,"2023-11"
100236,1888,Keyboard,Central,Consumer,2023-04-06 00:00:00.000,1680991200,6,1388.16,Late delivery #complaint,2023-04-08 22:00:00.000,Late delivery complaint,8328.960000000001,"2023-04"
100237,2317,Monitor,South,Consumer,2024-04-06 00:00:00.000,1712354400,16,1092.83,Urgent order!!!,2024-04-05 22:00:00.000,Urgent order,17485.28,"2024-04"
100238,1856,Router,North,Consumer,2023-05-09 00:00:00.000,1683583200,15,1260.29,Late delivery #complaint,2023-05-08 22:00:00.000,Late delivery complaint,18904.35,"2023-05"
100239,4610,Printer,South,Home Office,2023-03-07 00:00:00.000,1678312800,12,1251.39,Special discount applied %,2023-03-08 22:00:00.000,Special discount applied ,15016.68,"2023-03"
100240,3359,Keyboard,East,Consumer,2024-04-11 00:00:00.000,1712786400,1,1014.58,Late delivery #complaint,2024-04-10 22:00:00.000,Late delivery complaint,1014.58,"2024-04"
100241,2690,Printer,West,Consumer,2024-05-19 00:00:00.000,1716415200,15,214.03,Fragile item ***,2024-05-22 22:00:00.000,Fragile item ,3210.45,"2024-05"
100242,4619,Monitor,South,Home Office,2024-11-30 00:00:00.000,1733004000,18,1605.83,Gift-wrap requested @ checkout,2024-11-30 22:00:00.000,Giftwrap requested  checkout,28904.94,"2024-11"
100243,1811,Tablet,North,Consumer,2023-02-12 00:00:00.000,1676239200,20,1631.96,Late delivery #complaint,2023-02-12 22:00:00.000,Late delivery complaint,32639.2,"2023-02"
100244,3719,Camera,North,Corporate,2024-01-26 00:00:00.000,1706306400,17,1599.94,Customer requested fast shipping!!!,2024-01-26 22:00:00.000,Customer requested fast shipping,27198.98,"2024-01"
100245,3892,Camera,North,Consumer,2023-07-05 00:00:00.000,1688508000,10,288.46,Urgent order!!!,2023-07-04 22:00:00.000,Urgent order,2884.6,"2023-07"
100246,2852,Mouse,South,Home Office,2023-03-18 00:00:00.000,1679263200,18,1117.65,Leave package at door ###,2023-03-19 22:00:00.000,Leave package at door ,20117.7,"2023-03"
100247,1955,Keyboard,East,Consumer,2023-07-15 00:00:00.000,1689458400,9,1299.89,Fragile item ***,2023-07-15 22:00:00.000,Fragile item ,11699.01,"2023-07"
100248,3293,Mouse,South,Home Office,2023-04-17 00:00:00.000,1682114400,13,634.49,Late delivery #complaint,2023-04-21 22:00:00.000,Late delivery complaint,8248.37,"2023-04"
100249,3616,Phone,East,Home Office,2023-08-06 00:00:00.000,1691618400,3,1392.51,VIP customer order $$$,2023-08-09 22:00:00.000,VIP customer order ,4177.53,"2023-08"
100250,1843,Laptop,West,Corporate,2024-02-24 00:00:00.000,1708725600,15,1160.83,Handle with care!!!,2024-02-23 22:00:00.000,Handle with care,17412.449999999997,"2024-02"
100251,2872,Phone,West,Consumer,2024-11-14 00:00:00.000,1731794400,1,1259.39,Fragile item ***,2024-11-16 22:00:00.000,Fragile item ,1259.39,"2024-11"
100252,1646,Mouse,East,Consumer,2023-11-14 00:00:00.000,1700258400,4,829.02,VIP customer order $$$,2023-11-17 22:00:00.000,VIP customer order ,3316.08,"2023-11"
100253,4488,Monitor,North,Corporate,2024-08-22 00:00:00.000,1724364000,14,1814.17,Call customer before delivery @@@,2024-08-22 22:00:00.000,Call customer before delivery ,25398.38,"2024-08"
100254,2944,Tablet,South,Corporate,2023-03-05 00:00:00.000,1678312800,3,1924.22,Gift-wrap requested @ checkout,2023-03-08 22:00:00.000,Giftwrap requested  checkout,5772.66,"2023-03"
100255,3922,Mouse,Central,Home Office,2023-10-08 00:00:00.000,1696802400,5,798.91,VIP customer order $$$,2023-10-08 22:00:00.000,VIP customer order ,3994.5499999999997,"2023-10"
100256,4155,Monitor,Central,Home Office,2023-07-08 00:00:00.000,1689112800,15,1854.64,Handle with care!!!,2023-07-11 22:00:00.000,Handle with care,27819.600000000002,"2023-07"
100257,1444,Phone,North,Home Office,2024-09-26 00:00:00.000,1727733600,20,971.68,Handle with care!!!,2024-09-30 22:00:00.000,Handle with care,19433.6,"2024-09"
